1	34	6.826454
1	588	5.684531
1	1	5.537350
1	1094	5.495261
1	1265	5.327083
1	2396	5.321472
1	2018	5.226418
1	1022	5.156253
1	2078	5.142850
1	1282	5.108889
2	1527	7.954133
2	1573	7.823789
2	1876	7.470320
2	2393	6.964650
2	1356	6.854092
2	2916	6.790852
2	1917	6.790333
2	2985	6.664738
2	1909	6.525122
2	3256	6.511461
3	2628	4.472374
3	1073	4.376468
3	260	4.294775
3	2987	4.151789
3	2762	4.051714
3	590	3.975790
3	364	3.965241
3	2028	3.964833
3	2916	3.937683
3	527	3.816408
5	1584	7.419978
5	1653	6.881877
5	1271	6.576416
5	32	6.559982
5	161	6.436200
5	39	6.408748
5	1393	6.274687
5	2706	6.245439
5	151	6.230581
5	45	6.192597
6	1088	7.076119
6	899	6.711791
6	1294	6.177169
6	916	5.994184
6	920	5.979251
6	2746	5.913978
6	945	5.880941
6	1230	5.866215
6	1081	5.862218
6	2067	5.851320
7	1580	5.426061
7	1573	5.411558
7	1527	5.280825
7	1370	5.253936
7	2628	5.048415
7	3256	5.002873
7	1356	4.927633
7	1921	4.861127
7	1240	4.849317
7	1584	4.779829
8	1608	6.530520
8	380	6.260528
8	3155	5.788009
8	1722	5.729290
8	802	5.636749
8	1597	5.622119
8	353	5.550625
8	733	5.504270
8	2316	5.409160
8	364	5.398361
9	1883	6.590106
9	1393	6.417650
9	1784	5.914804
9	3148	5.886231
9	2321	5.820079
9	3176	5.771490
9	1271	5.724512
9	588	5.701778
9	1732	5.680118
9	1580	5.666532
10	260	5.333034
10	1197	5.137697
10	1307	4.933237
10	912	4.925866
10	919	4.909668
10	1394	4.881638
10	1097	4.820482
10	2804	4.759445
10	1259	4.741332
10	1231	4.674406
11	500	6.229666
11	1513	6.060876
11	2369	6.000537
11	2424	5.945304
11	1569	5.785086
11	852	5.721273
11	367	5.705515
11	2395	5.569433
11	2335	5.369697
11	1126	5.359078
13	2628	6.146140
13	480	5.199341
13	349	5.171073
13	2193	5.112735
13	1073	5.063572
13	2916	5.053663
13	3173	5.047574
13	1101	4.961907
13	3489	4.909539
13	653	4.900629
15	2699	6.018665
15	1917	6.011230
15	1580	5.977703
15	3354	5.884245
15	3257	5.883217
15	2490	5.840234
15	1722	5.832009
15	2541	5.744110
15	736	5.723930
15	1573	5.709034
16	2716	6.784736
16	2581	6.753787
16	2336	6.329877
16	2598	6.244938
16	2433	6.200625
16	2881	6.190989
16	2688	6.177916
16	2490	6.143746
16	2723	6.124881
16	2580	5.958574
17	2167	6.312750
17	3704	5.925010
17	1717	5.876359
17	2617	5.676087
17	2528	5.647829
17	2916	5.624128
17	1407	5.620021
17	253	5.584267
17	329	5.520105
17	1876	5.341062
18	588	7.607222
18	357	6.905349
18	2321	6.799991
18	1265	6.581543
18	1641	6.546949
18	3253	6.355718
18	1883	6.294203
18	34	6.291279
18	3060	6.243115
18	39	6.119485
19	968	6.053223
19	2716	5.932887
19	2288	5.499968
19	2710	5.362074
19	2532	5.313550
19	1387	5.236830
19	3635	5.185080
19	1388	5.168775
19	3671	5.159292
19	2901	4.923404
22	2470	6.332401
22	2406	5.766755
22	3623	5.763875
22	2115	5.599576
22	3753	5.524361
22	2105	5.517657
22	2628	5.376680
22	1101	5.368308
22	3510	5.258776
22	2194	5.185729
23	2872	5.487211
23	2406	5.477848
23	2628	5.111829
23	2193	5.107550
23	1220	5.016267
23	2105	4.972346
23	2194	4.865629
23	2858	4.812775
23	1036	4.811800
23	1198	4.724144
24	912	4.246662
24	1214	4.219806
24	2858	4.216893
24	1097	4.204106
24	3471	4.202303
24	969	4.072090
24	34	4.030578
24	1225	4.000015
24	1210	3.967118
24	2762	3.950732
25	2628	6.354310
25	480	6.066807
25	2105	5.720420
25	316	5.700277
25	2021	5.687403
25	1371	5.529233
25	2193	5.486866
25	1037	5.460119
25	434	5.459244
25	1580	5.457672
26	3418	6.097153
26	377	5.617402
26	457	5.448557
26	588	5.443566
26	2916	5.418365
26	32	5.411556
26	62	5.241132
26	21	5.228791
26	364	5.226659
26	1584	5.217896
27	2797	5.475826
27	1207	5.437553
27	1307	5.093565
27	1225	5.084710
27	1084	5.055561
27	1299	5.001437
27	1220	4.882046
27	2406	4.746299
27	1262	4.684126
27	1380	4.644576
28	2571	5.400381
28	1240	5.162367
28	34	5.138876
28	1617	5.134961
28	32	5.121601
28	3418	5.095886
28	608	5.070056
28	457	4.902808
28	1374	4.876750
28	589	4.819443
29	2916	6.642778
29	2617	6.524288
29	589	6.523917
29	1527	6.479203
29	1407	6.320204
29	2640	6.136051
29	2628	6.098401
29	2985	5.983094
29	1385	5.858659
29	1610	5.852451
30	551	5.249765
30	1265	5.224828
30	2291	4.989940
30	2791	4.968612
30	1259	4.935395
30	1673	4.839618
30	2000	4.794595
30	3418	4.704175
30	110	4.648527
30	3526	4.622445
31	2146	6.093985
31	2746	5.515165
31	1380	5.453089
31	3751	5.450579
31	162	5.422111
31	3524	5.422029
31	1088	5.374954
31	3897	5.327275
31	3424	5.226057
31	3949	5.158645
32	1265	5.449394
32	34	4.970118
32	1	4.672862
32	1784	4.473223
32	2997	4.191137
32	356	4.122609
32	1682	4.091434
32	1393	4.080717
32	2858	4.076602
32	588	4.074915
33	1912	6.241857
33	2819	5.801664
33	457	5.733529
33	1269	5.725694
33	3386	5.448172
33	377	5.415877
33	3418	5.385146
33	3006	5.340233
33	1719	5.287984
33	266	5.228613
34	539	7.025584
34	1777	6.953776
34	597	6.547335
34	587	6.450052
34	440	5.771388
34	852	5.713197
34	11	5.551361
34	1711	5.527599
34	2369	5.491353
34	736	5.406146
35	1307	5.241304
35	1265	4.775513
35	17	4.616937
35	2396	4.616331
35	1947	4.409793
35	1380	4.352049
35	2716	4.337860
35	356	4.326928
35	597	4.227918
35	539	4.203061
36	2396	5.156125
36	1	5.028402
36	3114	4.977323
36	2987	4.950809
36	1136	4.575946
36	3471	4.547804
36	34	4.531453
36	32	4.497306
36	2762	4.450137
36	527	4.394072
37	2424	5.721048
37	539	5.405054
37	339	5.194041
37	1777	5.192690
37	587	5.015043
37	17	4.925295
37	597	4.846522
37	367	4.756861
37	2396	4.705934
37	380	4.655701
38	454	4.773608
38	595	4.258389
38	1092	4.144958
